Select,XPath,Examples
,/rdf:RDF/bf:Work/bf:hasSubseries/bf:Work/bf:hasInstance/bf:Instance/bf:part,1972-
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:title/bf:Title/bf:mainTitle,"Giornale di biochimica
Optiko-mekhanicheskai︠a︡ promyshlennostʹ
Izvestii︠a︡ Akademii nauk SSSR. Serii︠a︡ geofizicheskai︠a︡"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:hasInstance/bf:Instance/bf:title/bf:Title/bf:mainTitle,"Giornale di biochimica
Optiko-mekhanicheskai︠a︡ promyshlennostʹ
Izvestii︠a︡ Akademii nauk SSSR. Serii︠a︡ geofizicheskai︠a︡"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:hasInstance/bf:Instance/bf:instanceOf,"https://library.yale.edu/data/728740#Work765-33
https://library.yale.edu/data/722471#Work765-30
https://library.yale.edu/data/3684934#Work765-39"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:hasInstance/bf:Instance/bf:identifiedBy/bf:Lccn/rdf:value,"sn 92020985
49037331
59027963"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:hasInstance/bf:Instance/bf:identifiedBy/bf:Lccn/bf:assigner/bf:Agent/bf:code,DLC
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:hasInstance/bf:Instance/bf:identifiedBy/bf:Identifier/rdf:value,"1478800
1478791
1770627"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:hasInstance/bf:Instance/bf:identifiedBy/bf:Identifier/bf:assigner/bf:Agent/bf:code,OCoLC
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:hasInstance/bf:Instance/bf:identifiedBy/bf:Isbn/rdf:value,"5737902013
9782021118896"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:hasInstance/bf:Instance/bf:part,1952-
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:hasInstance/bf:Instance/bf:provisionActivityStatement,"Sankt-Peterburg : Izd-vo ""Kompozitor"", 2004
Paris : Éditions du Muséum national d'histoire naturelle, 1962
1945-2010"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:identifiedBy/bf:Issn/rdf:value,"0568-5311
0002-3264
0035-9645"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bf:contribution/bf:PrimaryContribution/bf:agent/bf:Agent/rdfs:label,"Kopytova, G. V.
Moscow. Universitet.
Marion, Jean-Luc, 1946-"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bflc:relationship/bflc:Relationship/bflc:relation/bflc:Relation/rdfs:label,"Translation of
Translation of (expression)"
,/rdf:RDF/bf:Work/bf:translationOf/bf:Work/bflc:relationship/bflc:Relationship/bf:relatedTo,"https://library.yale.edu/data/13581522#Work
https://library.yale.edu/data/13581549#Work
https://library.yale.edu/data/13256231#Work"
,/rdf:RDF/bf:Work/bf:separatedFrom/bf:Work/bf:title/bf:Title/bf:mainTitle,"Magill's literary annual
Trudy Gosudarstvennogo okeanograficheskogo instituta
Author catalog"
,/rdf:RDF/bf:Work/bf:separatedFrom/bf:Work/bf:identifiedBy/bf:Issn/rdf:value,0163-3058
,/rdf:RDF/bf:Work/bf:separatedFrom/bf:Work/bf:hasInstance/bf:Instance/bf:title/bf:Title/bf:mainTitle,"Magill's literary annual
Trudy Gosudarstvennogo okeanograficheskogo instituta
Author catalog"
,/rdf:RDF/bf:Work/bf:separatedFrom/bf:Work/bf:hasInstance/bf:Instance/bf:identifiedBy/bf:Lccn/rdf:value,"7799209
50047625
sn 83020405"
,/rdf:RDF/bf:Work/bf:separatedFrom/bf:Work/bf:hasInstance/bf:Instance/bf:identifiedBy/bf:Lccn/bf:assigner/bf:Agent/bf:code,DLC
,/rdf:RDF/bf:Work/bf:separatedFrom/bf:Work/bf:hasInstance/bf:Instance/bf:identifiedBy/bf:Identifier/rdf:value,"9358804
16459139"
,/rdf:RDF/bf:Work/bf:separatedFrom/bf:Work/bf:hasInstance/bf:Instance/bf:identifiedBy/bf:Identifier/bf:assigner/bf:Agent/bf:code,OCoLC
,/rdf:RDF/bf:Work/bf:separatedFrom/bf:Work/bf:hasInstance/bf:Instance/bf:instanceOf,"https://library.yale.edu/data/778421#Work780-31
https://library.yale.edu/data/2811028#Work780-43
https://library.yale.edu/data/2739830#Work780-33"
,/rdf:RDF/bf:Work/bf:separatedFrom/bf:Work/bf:contribution/bf:PrimaryContribution/bf:agent/bf:Agent/rdfs:label,Library of Congress
,/rdf:RDF/bf:Work/bflc:movingImageTechnique/bflc:MovingImageTechnique/rdfs:label,live action
,/rdf:RDF/bf:Work/bf:duration,"PT68M
PT98M
PT87M"
,/rdf:RDF/bf:Work/bf:version,By Sir Harry Beaumont [pseud.]
,/rdf:RDF/bf:Work/bf:musicThematicNumber,"ZWV 181, no. 2 Reich
BWV 1058
K. 440b Köchel6"
,/rdf:RDF/bf:Work/bf:musicOpusNumber,"op. 37a
op. 26
op. 50"
,/rdf:RDF/bf:Work/bf:musicKey,"G minor
A minor
F major"
,/rdf:RDF/bf:Work/bf:musicSerialNumber,"Wq 132
H. 562
no. 3"
,/rdf:RDF/bf:Work/bf:contentAccessibility/bf:ContentAccessibility/rdfs:label,"Content access mode: Compliant with Level AA of the Web Content Accessibility Guidelines. Content is displayed as HTML full text which can easily be resized or read with assistive technology, with mark-up that allows screen readers and keyboard-only users to navigate easily."
,/rdf:RDF/bf:Work/bf:originPlace/bf:Place/rdfs:label,"Korea (South)
United States"
,/rdf:RDF/bf:Work/bf:originPlace/bf:Place/bf:source/bf:Source,http://id.loc.gov/vocabulary/subjectSchemes/naf
,/rdf:RDF/bf:Instance/bf:issuance,"http://id.loc.gov/vocabulary/issuance/mono
http://id.loc.gov/vocabulary/issuance/serl"
,/rdf:RDF/bf:Instance/bf:provisionActivity/bf:ProvisionActivity/rdf:type,http://id.loc.gov/ontologies/bibframe/Publication
,/rdf:RDF/bf:Instance/bf:provisionActivity/bf:ProvisionActivity/bf:date,"1976
1985/2000
1973"
,/rdf:RDF/bf:Instance/bf:provisionActivity/bf:ProvisionActivity/bf:place,"http://id.loc.gov/vocabulary/countries/ilu
http://id.loc.gov/vocabulary/countries/ci
http://id.loc.gov/vocabulary/countries/enk"
,/rdf:RDF/bf:Instance/bf:provisionActivity/bf:ProvisionActivity/bflc:simplePlace,"[Chicago]
Zagreb
London"
,/rdf:RDF/bf:Instance/bf:provisionActivity/bf:ProvisionActivity/bflc:simpleAgent,"Published by the University of Chicago Press for the Society for Research in Child Development
Centar za istraživanje migracija i narodnosti
Hilger"
,/rdf:RDF/bf:Instance/bf:provisionActivity/bf:ProvisionActivity/bflc:simpleDate,"1976
1985-2000
1973"
,/rdf:RDF/bf:Instance/bf:provisionActivity/bf:ProvisionActivity/bf:status/bf:Status/rdfs:label,"ceased
current"
,/rdf:RDF/bf:Instance/bf:provisionActivity/bf:ProvisionActivity/bf:note/bf:Note/rdfs:label,inclusive collection dates
,/rdf:RDF/bf:Instance/bf:provisionActivity/bf:ProvisionActivity/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"1935-<>
<1955->
<1960-<>"
,/rdf:RDF/bf:Instance/bflc:publicationStatement,"[Chicago]: Published by the University of Chicago Press for the Society for Research in Child Development; 1976
Zagreb: Centar za istraživanje migracija i narodnosti; 1985-2000
London: Hilger; 1973"
,/rdf:RDF/bf:Instance/bf:media/bf:Media/rdfs:label,unmediated
,/rdf:RDF/bf:Instance/bf:media/bf:Media/bf:source/bf:Source,http://id.loc.gov/vocabulary/genreFormSchemes/rdamedia
,/rdf:RDF/bf:Instance/bf:media/bf:Media/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"DVD
volume
computer disc"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Lccn/rdf:value,"76374922
97646544
sn 88022510"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Lccn/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Local/rdf:value,"ocn689803664
DCLC76374922-B
83151"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Local/bf:assigner/bf:Agent,"http://id.loc.gov/vocabulary/organizations/ocolc
http://id.loc.gov/vocabulary/organizations/cstrlin"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Local/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Coden/rdf:value,"MIGTE9
JLIBAH
HUFAA6"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Coden/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Nbn/rdf:value,"GB74-10630
F***
GB***"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Nbn/bf:source/bf:Source/bf:code,"bnb
dnb"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Nbn/bf:qualifier,v. 1
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Nbn/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Isbn/rdf:value,"0852742398
0471869449
0333344650"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Isbn/bf:qualifier,"pbk
U.S.
Unesco"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Isbn/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MusicPublisherNumber/rdf:value,"16031
7342
2215"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MusicPublisherNumber/bf:assigner/bf:Agent/rdfs:label,"Universal Edition
F. Hofmeister
Edition Peters"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MusicPublisherNumber/bf:qualifier,"front cover
back cover
manual"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MusicPlate/rdf:value,"AMP 7407
4301p
6904"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MusicPlate/bf:assigner/bf:Agent/rdfs:label,"Associated Music Publishers
Edition Peters
C.F. Peters"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MusicPlate/bf:qualifier,"v. 1
v. 2"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:AudioIssueNumber/rdf:value,"AB 67017/2
SD 480
SR-142"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:AudioIssueNumber/bf:assigner/bf:Agent/rdfs:label,"ABC Classics
CRI
Spectrum"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:PostalRegistration/rdf:value,"006746
449560
898480"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:PostalRegistration/bf:assigner/bf:Agent/rdfs:label,USPS
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Isrc/rdf:value,"1022861662
1022861682
1022861652"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:LcOverseasAcq/rdf:value,"PL480:Indo-3536
PL480:P-E-E-56X
B E 3950"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Identifier/rdf:value,"494-L
144-A-1 (microfiche)
277-A-46 (MF)"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Identifier/bf:assigner/bf:Agent,http://id.loc.gov/vocabulary/organizations/dgpo
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Identifier/bf:source/bf:Source/bf:code,Barcode for Kirtas
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Identifier/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Identifier/bf:qualifier,"spir.bdg.
sewn"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:PublisherNumber/rdf:value,"GB498
04863
1982."
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:PublisherNumber/bf:assigner/bf:Agent/rdfs:label,"Oxford University Press
Science Fiction Book Club
Universal Edition"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:PublisherNumber/bf:qualifier,"container
Blu-ray"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MatrixNumber/rdf:value,"D261D 2 (261D 1--261D 2)
1111
1112"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MatrixNumber/bf:assigner/bf:Agent/rdfs:label,"Oiseau-Lyre
ARA"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MatrixNumber/bf:qualifier,discs
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Upc/rdf:value,"3406300032
7559792302
2894206882"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Upc/bf:note/bf:Note/rdfs:label,"00
50"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Upc/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Upc/bf:qualifier,"set
Blu-ray/Blu-ray 3D/DVD/Digital HD combo pack"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:CopyrightNumber/rdf:value,"Vienna.
A320563
AA237309"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:CopyrightNumber/bf:assigner/bf:Agent/rdfs:label,"Beethoven-Zentenarfeier
U.S. Copyright Office"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:CopyrightNumber/bf:date,(192-7)-
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Ean/rdf:value,"011975012320
9790007071233
9780691023151"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Ean/bf:qualifier,"hbk
pbk"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Ean/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Ean/bf:note/bf:Note/rdfs:label,90000
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:ReportNumber/rdf:value,"DOE/EIA-0109
RAND-P-7706
93016130"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:VideoRecordingNumber/rdf:value,"5808
1024
15861 b Miramax Home Entertainment"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:VideoRecordingNumber/bf:assigner/bf:Agent/rdfs:label,"Paramount
Fox
Columbia TriStar Home Video"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:VideoRecordingNumber/bf:qualifier,"container
disc label"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Fingerprint/rdf:value,e.in asin r?be ViPo (3) 1711 (A)
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Fingerprint/bf:source/bf:Source/bf:code,fei
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Ismn/rdf:value,"M007071233
M200654943
M006003754"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Ismn/bf:qualifier,"v. 2
v. 4
v. 1"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Urn/rdf:value,"urn:nbn:de:bvb:12-bsb10089277-6
urn:nbn:de:bvb:12-bsb10226382-7
urn:nbn:de:bvb:12-bsb00052526-7"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Strn/rdf:value,"tape
E-3847"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Strn/bf:qualifier,"CSG-99
PR
Irradiation Test X-204"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MusicDistributorNumber/rdf:value,"HL50483402
49019064
49007362"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MusicDistributorNumber/bf:assigner/bf:Agent/rdfs:label,"H. Leonard Corp
Hal Leonard Corporation"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:MusicDistributorNumber/bf:qualifier,distributor's label
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Sici/rdf:value,"9789812389091
9783540245735
9783540244752"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Gtin14Number/rdf:value,"00028947753810
00760411324026
00636943604922"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Doi/rdf:value,"10.1007/978-0-8176-4620-2
10.1561/0600000020
10.1561/1000000007"
,/rdf:RDF/bf:Instance/bf:identifiedBy/bf:Doi/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bf:acquisitionTerms,"$4.00
£12.00
$35.00 (est.)"
,/rdf:RDF/bf:Instance/bf:responsibilityStatement,"Martin D. S. Braine ; with commentary by Melissa Bowerman
Marilyn P. Chow ... [et al.]
David L. Hirst"
,/rdf:RDF/bf:Instance/bf:title/bf:Title/bf:mainTitle,"Children's first word combinations
Migracijske teme
Colour 73"
,/rdf:RDF/bf:Instance/bf:title/bf:Title/bf:subtitle,"survey lectures and abstracts of the papers presented at the second Congress of the International Colour Association, University of York, 2-6 July 1973
text and performance
a lesson in anatomy"
,/rdf:RDF/bf:Instance/bf:title/bf:Title/bflc:nonSortNum,4
,/rdf:RDF/bf:Instance/bf:title/bf:Title/bf:partNumber,"Reihe 3.1
Reihe A
Abt. B"
,/rdf:RDF/bf:Instance/bf:title/bf:Title/bf:partName,"Beschäftigte und Umsatz im Einzelhandel, Messzahlen
Shiryō hen
資料編"
,/rdf:RDF/bf:Instance/bf:title/bf:VariantTitle/bf:variantType,cover
,/rdf:RDF/bf:Instance/bf:title/bf:VariantTitle/bf:mainTitle,"A play and two poems
REB, Revista eclesiástica brasileira
Advances in enzymology"
,/rdf:RDF/bf:Instance/bf:title/bf:VariantTitle/bf:date,"março 1965-
1980-
no. 85-91"
,/rdf:RDF/bf:Instance/bf:title/bf:VariantTitle/bf:partNumber,"Section 2
Part 1"
,/rdf:RDF/bf:Instance/bf:title/bf:VariantTitle/bf:partName,"Geology, mineralogy, geography, geophysics
Electromyography & motor control
Expenditure to be met out of moneys granted by the National Assembly and drawn from the consolidated fund"
,/rdf:RDF/bf:Instance/bf:title/bf:VariantTitle/bf:subtitle,"a lost feminist utopian novel
שאלות ותשובות, חידושי סוגיות ואגדה
a social study made under the direction of Atlanta University by the sixth Atlanta Conference"
,/rdf:RDF/bf:Instance/bf:title/bf:VariantTitle/bf:note/bf:Note/rdfs:label,"Cover title
On cover"
,/rdf:RDF/bf:Instance/bf:title/bf:VariantTitle/bflc:nonSortNum,4
,/rdf:RDF/bf:Instance/bf:title/bf:VariantTitle/bflc:applicableInstitution/bf:Agent/bf:code,CtY-BR
,/rdf:RDF/bf:Instance/bf:title/bf:AbbreviatedTitle/bf:mainTitle,"Chromosoma
Analyst
Arch Dermatol Syph"
,/rdf:RDF/bf:Instance/bf:title/bf:AbbreviatedTitle/bf:assigner/bf:Agent/bf:code,dnlm
,/rdf:RDF/bf:Instance/bf:title/bf:AbbreviatedTitle/bf:qualifier,"(Chic. Ill.)
(Online)"
,/rdf:RDF/bf:Instance/bf:extent/bf:Extent/rdfs:label,"104 p.
v.
xviii, 566 p., 3 leaves of plates"
,/rdf:RDF/bf:Instance/bf:extent/bf:Extent/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"Model
audio disc
CD"
,/rdf:RDF/bf:Instance/bf:dimensions,"23 cm.
24 cm."
,/rdf:RDF/bf:Instance/bf:supplementaryContent/bf:SupplementaryContent/rdfs:label,"Includes bibliographies.
Includes bibliographies and index."
,/rdf:RDF/bf:Instance/bf:supplementaryContent/bf:SupplementaryContent/bf:electronicLocator,"http://hdl.handle.net/10079/fa/divinity.049
http://www.icpsr.umich.edu
http://hdl.handle.net/10079/fa/mssa.ms.1144"
,/rdf:RDF/bf:Instance/bf:supplementaryContent/bf:SupplementaryContent/bf:note/bf:Note/rdfs:label,"View a description and listing of collection contents in the finding aid
Data and codebook can be downloaded from ICPSR"
,/rdf:RDF/bf:Instance/bf:supplementaryContent/bf:SupplementaryContent/bf:count,"45
10
16"
,/rdf:RDF/bf:Instance/bf:instanceOf,"https://library.yale.edu/data/83151#Work
https://library.yale.edu/data/722033#Work
https://library.yale.edu/data/218197#Work"
,/rdf:RDF/bf:Instance/bf:frequency/bf:Frequency/rdfs:label,"quarterly
Quarterly
annual"
,/rdf:RDF/bf:Instance/bf:frequency/bf:Frequency/bf:status/bf:Status/rdfs:label,current
,/rdf:RDF/bf:Instance/bf:frequency/bf:Frequency/bf:date,"<, Apr. 1975>
1918-
<, fall 1974->"
,/rdf:RDF/bf:Instance/bf:note/bf:Note/rdf:type,"http://id.loc.gov/vocabulary/mnotetype/physical
http://id.loc.gov/vocabulary/mnotetype/issuing"
,/rdf:RDF/bf:Instance/bf:note/bf:Note/rdfs:label,"ill.
""Časopis za istraživanje migracija i narodnosti.""
Issued by: Centar za istraživanje migracija i narodnosti, 1985- ; Institut za migracije i narodnosti, Zagreb <1988->"
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bf:date,20170930
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bf:note/bf:Note/rdfs:label,"To help ensure preservation of print and digital collections, this title is retained by Yale University Library on behalf of the HathiTrust Shared Print Program"
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"all
Reprint. Originally published"
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bflc:applicableInstitution/bf:Agent/bf:code,"DLC
CtY-BR
CtY"
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bf:source/bf:Source/bf:code,pda
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bf:identifiedBy/bf:StockNumber/rdf:value,"Order no. HM119
Order no. HM174.
(MN: *ZZ-16940)"
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bf:identifiedBy/bf:Isbn/rdf:value,"7223000686
9785806601989
9780992179120"
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bf:identifiedBy/bf:Issn/rdf:value,1121227
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bf:agent/bf:Agent/rdfs:label,fel
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bf:status/bf:Status/rdfs:label,"reshelved
Mend as necessary or make phase box
committed to preserve"
,/rdf:RDF/bf:Instance/bf:note/bf:Note/bf:electronicLocator,"http://eastlibraries.org/retained-materials
https://www.hathitrust.org/shared_print_program
http://www.kansasmemory.org/item/224030"
,/rdf:RDF/bf:Instance/bf:firstIssue,"G. 1, br. 1
Issue 1 (Jan./Feb. 1983)
Vol. 1, no. 1 (Sept. 1918)"
,/rdf:RDF/bf:Instance/bf:lastIssue,"g. 16, br. 4 (pros. 2000).
v. 6, no. 1 (spring 1992).
."
,/rdf:RDF/bf:Instance/bf:editionStatement,"2nd ed.
2nd ed., rev. and enl.
Di 1 ban"
,/rdf:RDF/bf:Instance/bf:polarity/bf:Polarity/rdfs:label,"negative
positive"
,/rdf:RDF/bf:Instance/bf:reductionRatio/bf:ReductionRatio/rdfs:label,"low reduction
012"
,/rdf:RDF/bf:Instance/bf:colorContent/bf:ColorContent/rdfs:label,black and white
,/rdf:RDF/bf:Instance/bf:colorContent/bf:ColorContent/bf:source/bf:Source/bf:code,"rda
rdacc"
,/rdf:RDF/bf:Instance/bf:emulsion/bf:Emulsion/rdfs:label,silver halide emulsion
,/rdf:RDF/bf:Instance/bf:generation/bf:Generation/rdfs:label,"printing master
service copy"
,/rdf:RDF/bf:Instance/bf:baseMaterial/bf:BaseMaterial/rdfs:label,safety base
,/rdf:RDF/bf:Instance/bf:baseMaterial/bf:BaseMaterial/bf:source/bf:Source/bf:code,"rdabf
rda"
,/rdf:RDF/bf:Instance/bf:carrier/bf:Carrier/rdfs:label,microfilm reel
,/rdf:RDF/bf:Instance/bf:carrier/bf:Carrier/bf:source/bf:Source,http://id.loc.gov/vocabulary/genreFormSchemes/rdacarrier
,/rdf:RDF/bf:Instance/bf:carrier/bf:Carrier/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"DVD
volume
computer disc"
,/rdf:RDF/bf:Instance/bflc:manufactureStatement,"Guatemala: Imprenta El Faro
Santiago, Chile: Tall. Gráf. de la Universidad Técnica del Estado
Spoleto: Panetto & Petrelli"
,/rdf:RDF/bf:Instance/bf:classification/bf:Classification/rdfs:label,"Y 3.P94:2 L 11/2/978
A 1.36:1597
D 101.22:550-172/975"
,/rdf:RDF/bf:Instance/bf:classification/bf:Classification/bf:source/bf:Source/bf:code,"sudocs
nydocs"
,/rdf:RDF/bf:Instance/bf:classification/bf:Classification/bf:status/bf:Status/rdfs:label,invalid
,/rdf:RDF/bf:Instance/bflc:projectedProvisionDate,1111
,/rdf:RDF/bf:Instance/rdf:type,http://id.loc.gov/ontologies/bflc/SecondaryInstance
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:PlayingSpeed/rdfs:label,33 1/3 rpm
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:PlayingSpeed/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:PlaybackChannels/rdfs:label,stereo
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:PlaybackChannels/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:PlaybackChannels/bflc:appliesTo/bflc:AppliesTo/rdfs:label,DVD
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:GrooveCharacteristic/rdfs:label,"microgroove
lateral or combined cutting"
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:GrooveCharacteristic/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:CaptureStorage/rdfs:label,"Electrical capture, Analog electrical storage
Electrical capture, Digital storage"
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:RecordingMethod/rdfs:label,digital
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:RecordingMethod/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:RecordingMethod/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"videodisc
DVD
audio disc"
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:RecordingMedium/rdfs:label,"magnetic
optical"
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:RecordingMedium/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:RecordingMedium/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"videodisc
DVD
audio disc"
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:PlaybackCharacteristic/rdfs:label,"Dolby-A encoded
dbx encoded
Dolby"
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:PlaybackCharacteristic/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:PlaybackCharacteristic/bflc:appliesTo/bflc:AppliesTo/rdfs:label,"videodisc
Blu-ray
Bluray"
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:TapeConfig/rdfs:label,quarter track
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:TapeConfig/bf:source/bf:Source/bf:code,rda
,/rdf:RDF/bf:Instance/bf:soundCharacteristic/bf:TrackConfig/rdfs:label,DVD
,/rdf:RDF/bf:Instance/bf:credits,"Capella Antiqua München ; Konrad Ruhland, conductor.
Wingra Wind Quintet ; Les Thimmig, bass clarinet.
Ryszard Karczykowski, tenor, Kenneth Jewell Chorale (1st work) ; Detroit Symphony Orchestra, Antal Dorati, conductor."
,/rdf:RDF/bf:Instance/bf:preferredCitation,"Gina E. Holocaust Testimony (HVT-119). Fortunoff Video Archive for Holocaust Testimonies, Yale University Library.
Liston Pope Papers (RG 49). Special Collections, Yale Divinity School Library.
Sumner McKnight Crosby Papers (MS 1144). Manuscripts and Archives, Yale University Library."
,/rdf:RDF/bf:Instance/bf:duration,"000630
001250
000816"
